Major Category,Subcategory,Keyword,Prompt-Ready Phrase,Tags
Expression + Head Position,Expression Pose,"side-eye, head tilted right","eyes shifted sideways while head remains mostly forward, conveying skeptical attention, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"side-eye, head turned slightly left","eyes shifted sideways while head remains mostly forward, conveying skeptical attention, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"side-eye, head turned slightly right","eyes shifted sideways while head remains mostly forward, conveying skeptical attention, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"caught off guard, head level","brief unprepared expression with widened attention and partially formed mouth response, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"caught off guard, chin slightly down","brief unprepared expression with widened attention and partially formed mouth response, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"caught off guard, chin slightly raised","brief unprepared expression with widened attention and partially formed mouth response, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"caught off guard, head tilted left","brief unprepared expression with widened attention and partially formed mouth response, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"caught off guard, head tilted right","brief unprepared expression with widened attention and partially formed mouth response, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"caught off guard, head turned slightly left","brief unprepared expression with widened attention and partially formed mouth response, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"caught off guard, head turned slightly right","brief unprepared expression with widened attention and partially formed mouth response, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"daydreaming, head level","distant relaxed gaze with softened facial muscles, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"daydreaming, chin slightly down","distant relaxed gaze with softened facial muscles, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"daydreaming, chin slightly raised","distant relaxed gaze with softened facial muscles, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"daydreaming, head tilted left","distant relaxed gaze with softened facial muscles, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"daydreaming, head tilted right","distant relaxed gaze with softened facial muscles, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"daydreaming, head turned slightly left","distant relaxed gaze with softened facial muscles, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"daydreaming, head turned slightly right","distant relaxed gaze with softened facial muscles, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"curious, head level","curious expression with slightly raised brows and attentive eyes, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"curious, chin slightly down","curious expression with slightly raised brows and attentive eyes, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"curious, chin slightly raised","curious expression with slightly raised brows and attentive eyes, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"curious, head tilted left","curious expression with slightly raised brows and attentive eyes, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"curious, head tilted right","curious expression with slightly raised brows and attentive eyes, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"curious, head turned slightly left","curious expression with slightly raised brows and attentive eyes, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"curious, head turned slightly right","curious expression with slightly raised brows and attentive eyes, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"amused, head level","amused expression with restrained smile and brightened eyes, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"amused, chin slightly down","amused expression with restrained smile and brightened eyes, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"amused, chin slightly raised","amused expression with restrained smile and brightened eyes, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"amused, head tilted left","amused expression with restrained smile and brightened eyes, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"amused, head tilted right","amused expression with restrained smile and brightened eyes, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"amused, head turned slightly left","amused expression with restrained smile and brightened eyes, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"amused, head turned slightly right","amused expression with restrained smile and brightened eyes, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"relieved, head level","relieved expression with reduced brow tension, softened eyes, and a small exhale-like smile, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"relieved, chin slightly down","relieved expression with reduced brow tension, softened eyes, and a small exhale-like smile, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"relieved, chin slightly raised","relieved expression with reduced brow tension, softened eyes, and a small exhale-like smile, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"relieved, head tilted left","relieved expression with reduced brow tension, softened eyes, and a small exhale-like smile, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"relieved, head tilted right","relieved expression with reduced brow tension, softened eyes, and a small exhale-like smile, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"relieved, head turned slightly left","relieved expression with reduced brow tension, softened eyes, and a small exhale-like smile, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"relieved, head turned slightly right","relieved expression with reduced brow tension, softened eyes, and a small exhale-like smile, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"impressed, head level","impressed expression with lifted brows, attentive eyes, and an approving mouth response, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"impressed, chin slightly down","impressed expression with lifted brows, attentive eyes, and an approving mouth response, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"impressed, chin slightly raised","impressed expression with lifted brows, attentive eyes, and an approving mouth response, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"impressed, head tilted left","impressed expression with lifted brows, attentive eyes, and an approving mouth response, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"impressed, head tilted right","impressed expression with lifted brows, attentive eyes, and an approving mouth response, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"impressed, head turned slightly left","impressed expression with lifted brows, attentive eyes, and an approving mouth response, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"impressed, head turned slightly right","impressed expression with lifted brows, attentive eyes, and an approving mouth response, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"unimpressed, head level","unimpressed expression with low facial activation, flat mouth, and mildly narrowed eyes, head held level, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"unimpressed, chin slightly down","unimpressed expression with low facial activation, flat mouth, and mildly narrowed eyes, chin lowered subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"unimpressed, chin slightly raised","unimpressed expression with low facial activation, flat mouth, and mildly narrowed eyes, chin elevated subtly, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"unimpressed, head tilted left","unimpressed expression with low facial activation, flat mouth, and mildly narrowed eyes, head tilted slightly toward the left shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"unimpressed, head tilted right","unimpressed expression with low facial activation, flat mouth, and mildly narrowed eyes, head tilted slightly toward the right shoulder, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"unimpressed, head turned slightly left","unimpressed expression with low facial activation, flat mouth, and mildly narrowed eyes, head rotated slightly left, keeping the expression readable and anatomically natural",facial expression head angle
Expression + Head Position,Expression Pose,"unimpressed, head turned slightly right","unimpressed expression with low facial activation, flat mouth, and mildly narrowed eyes, head rotated slightly right, keeping the expression readable and anatomically natural",facial expression head angle
Candid Expression Transitions,Transitional Expression,smile beginning,mouth corners just beginning to rise before a full smile forms,candid microexpression transition
Candid Expression Transitions,Transitional Expression,smile fading,smile relaxing toward neutral with residual cheek lift,candid microexpression transition
Candid Expression Transitions,Transitional Expression,about to laugh,lips parting and cheeks lifting immediately before laughter,candid microexpression transition
Candid Expression Transitions,Transitional Expression,mid-laugh,captured during active laughter with changing mouth shape and eye narrowing,candid microexpression transition
Candid Expression Transitions,Transitional Expression,post-laugh smile,residual broad smile immediately after laughter,candid microexpression transition
Candid Expression Transitions,Transitional Expression,about to speak,lips and jaw positioned at the start of speech,candid microexpression transition
Candid Expression Transitions,Transitional Expression,mid-sentence,natural asymmetrical mouth shape captured during speech,candid microexpression transition
Candid Expression Transitions,Transitional Expression,listening attentively,mouth relaxed while eyes and brows show active attention,candid microexpression transition
Candid Expression Transitions,Transitional Expression,processing a thought,brief concentrated pause with small brow and eye adjustments,candid microexpression transition
Candid Expression Transitions,Transitional Expression,realizing something,expression transitioning from neutral attention toward recognition or surprise,candid microexpression transition
Candid Expression Transitions,Transitional Expression,trying not to laugh,lips compressed or curled while cheeks and eyes reveal suppressed amusement,candid microexpression transition
Candid Expression Transitions,Transitional Expression,holding back a smile,restrained mouth corners with subtle cheek activation,candid microexpression transition
Candid Expression Transitions,Transitional Expression,caught mid-reaction,expression captured between two emotional states rather than at a posed endpoint,candid microexpression transition
Candid Expression Transitions,Transitional Expression,brief eyebrow flash,very short upward eyebrow movement signaling recognition or surprise,candid microexpression transition
Facial Micro-Expressions,Eye Expression,direct eye contact,eyes looking directly into the camera,facial expression eyes gaze
Facial Micro-Expressions,Eye Expression,eyes slightly narrowed,upper and lower eyelids narrowed slightly without strain,facial expression eyes gaze
Facial Micro-Expressions,Eye Expression,eyes wide,eyes widened with increased visible sclera,facial expression eyes gaze
Facial Micro-Expressions,Eye Expression,soft eyes,eyelids relaxed with gentle low-tension gaze,facial expression eyes gaze
Facial Micro-Expressions,Eye Expression,slight squint,slight natural squint without excessive facial strain,facial expression eyes gaze
Facial Micro-Expressions,Eye Expression,gaze downward,eyes directed downward,facial expression eyes gaze
Facial Micro-Expressions,Eye Expression,gaze upward,eyes directed upward,facial expression eyes gaze
Facial Micro-Expressions,Eye Expression,side glance left,eyes shifted to the subject's left,facial expression eyes gaze
Facial Micro-Expressions,Eye Expression,side glance right,eyes shifted to the subject's right,facial expression eyes gaze
Facial Micro-Expressions,Eye Expression,eyes closed,both eyelids naturally closed,facial expression eyes gaze
Facial Micro-Expressions,Eye Expression,wink,one eye briefly closed in a playful wink,facial expression eyes gaze
Facial Micro-Expressions,Brow Expression,relaxed brows,eyebrows resting in a neutral relaxed position,facial expression eyebrows
Facial Micro-Expressions,Brow Expression,raised brows,both eyebrows raised,facial expression eyebrows
Facial Micro-Expressions,Brow Expression,raised inner brows,inner eyebrow corners raised,facial expression eyebrows
Facial Micro-Expressions,Brow Expression,lowered brows,eyebrows lowered toward the eyes,facial expression eyebrows
Facial Micro-Expressions,Brow Expression,brows drawn together,eyebrows pulled inward toward the glabella,facial expression eyebrows
Facial Micro-Expressions,Brow Expression,one eyebrow raised,one eyebrow raised asymmetrically,facial expression eyebrows
Facial Micro-Expressions,Brow Expression,slightly arched brows,eyebrows held in a subtle arched shape,facial expression eyebrows
Facial Micro-Expressions,Mouth Expression,relaxed closed lips,lips gently closed without compression,facial expression lips mouth
Facial Micro-Expressions,Mouth Expression,lips slightly parted,lips separated slightly with relaxed jaw,facial expression lips mouth
Facial Micro-Expressions,Mouth Expression,mouth slightly open,mouth slightly open with natural jaw relaxation,facial expression lips mouth
Facial Micro-Expressions,Mouth Expression,upper teeth showing,upper teeth visible naturally,facial expression lips mouth
Facial Micro-Expressions,Mouth Expression,teeth showing,teeth visible naturally without forced clenching,facial expression lips mouth
Facial Micro-Expressions,Mouth Expression,lips pressed together,lips lightly pressed together,facial expression lips mouth
Facial Micro-Expressions,Mouth Expression,lower lip tucked,lower lip tucked inward slightly,facial expression lips mouth
Facial Micro-Expressions,Mouth Expression,subtle lip bite,one lip gently caught between the teeth in a brief natural gesture,facial expression lips mouth
Facial Micro-Expressions,Mouth Expression,mouth corners lifted,mouth corners lifted into a small smile,facial expression lips mouth
Facial Micro-Expressions,Mouth Expression,mouth corners downturned,mouth corners turned slightly downward,facial expression lips mouth
Facial Micro-Expressions,Mouth Expression,one mouth corner raised,one mouth corner lifted asymmetrically,facial expression lips mouth
