Major Category,Subcategory,Keyword,Prompt-Ready Phrase,Tags
Color + Shape,Combination,crimson lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in crimson red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,burgundy round nails,"rounded nail tips following the natural fingertip curve, finished in burgundy wine polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,burgundy soft square nails,"square nail shape with subtly softened corners, finished in burgundy wine polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,burgundy square nails,"straight sidewalls with a flat square free edge, finished in burgundy wine polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,burgundy tapered square nails,"square free edge with gently tapered sidewalls, finished in burgundy wine polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,burgundy squoval nails,"balanced square-oval shape with softened corners, finished in burgundy wine polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,burgundy oval nails,"smooth oval silhouette with gently rounded tip, finished in burgundy wine polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,burgundy almond nails,"tapered almond silhouette with softly pointed tip, finished in burgundy wine polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,burgundy coffin nails,"tapered sidewalls ending in a flat squared tip, finished in burgundy wine polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,burgundy ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in burgundy wine polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,burgundy stiletto nails,"long sharply tapered pointed nail shape, finished in burgundy wine polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,burgundy mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in burgundy wine polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,burgundy lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in burgundy wine polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,oxblood round nails,"rounded nail tips following the natural fingertip curve, finished in deep oxblood polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,oxblood soft square nails,"square nail shape with subtly softened corners, finished in deep oxblood polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,oxblood square nails,"straight sidewalls with a flat square free edge, finished in deep oxblood polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,oxblood tapered square nails,"square free edge with gently tapered sidewalls, finished in deep oxblood polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,oxblood squoval nails,"balanced square-oval shape with softened corners, finished in deep oxblood polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,oxblood oval nails,"smooth oval silhouette with gently rounded tip, finished in deep oxblood polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,oxblood almond nails,"tapered almond silhouette with softly pointed tip, finished in deep oxblood polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,oxblood coffin nails,"tapered sidewalls ending in a flat squared tip, finished in deep oxblood polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,oxblood ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in deep oxblood polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,oxblood stiletto nails,"long sharply tapered pointed nail shape, finished in deep oxblood polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,oxblood mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in deep oxblood polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,oxblood lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in deep oxblood polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,coral round nails,"rounded nail tips following the natural fingertip curve, finished in coral polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,coral soft square nails,"square nail shape with subtly softened corners, finished in coral polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,coral square nails,"straight sidewalls with a flat square free edge, finished in coral polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,coral tapered square nails,"square free edge with gently tapered sidewalls, finished in coral polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,coral squoval nails,"balanced square-oval shape with softened corners, finished in coral polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,coral oval nails,"smooth oval silhouette with gently rounded tip, finished in coral polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,coral almond nails,"tapered almond silhouette with softly pointed tip, finished in coral polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,coral coffin nails,"tapered sidewalls ending in a flat squared tip, finished in coral polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,coral ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in coral polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,coral stiletto nails,"long sharply tapered pointed nail shape, finished in coral polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,coral mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in coral polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,coral lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in coral polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,peach round nails,"rounded nail tips following the natural fingertip curve, finished in peach polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,peach soft square nails,"square nail shape with subtly softened corners, finished in peach polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,peach square nails,"straight sidewalls with a flat square free edge, finished in peach polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,peach tapered square nails,"square free edge with gently tapered sidewalls, finished in peach polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,peach squoval nails,"balanced square-oval shape with softened corners, finished in peach polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,peach oval nails,"smooth oval silhouette with gently rounded tip, finished in peach polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,peach almond nails,"tapered almond silhouette with softly pointed tip, finished in peach polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,peach coffin nails,"tapered sidewalls ending in a flat squared tip, finished in peach polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,peach ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in peach polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,peach stiletto nails,"long sharply tapered pointed nail shape, finished in peach polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,peach mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in peach polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,peach lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in peach polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,blush pink round nails,"rounded nail tips following the natural fingertip curve, finished in blush pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,blush pink soft square nails,"square nail shape with subtly softened corners, finished in blush pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,blush pink square nails,"straight sidewalls with a flat square free edge, finished in blush pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,blush pink tapered square nails,"square free edge with gently tapered sidewalls, finished in blush pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,blush pink squoval nails,"balanced square-oval shape with softened corners, finished in blush pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,blush pink oval nails,"smooth oval silhouette with gently rounded tip, finished in blush pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,blush pink almond nails,"tapered almond silhouette with softly pointed tip, finished in blush pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,blush pink coffin nails,"tapered sidewalls ending in a flat squared tip, finished in blush pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,blush pink ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in blush pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,blush pink stiletto nails,"long sharply tapered pointed nail shape, finished in blush pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,blush pink mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in blush pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,blush pink lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in blush pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft pink round nails,"rounded nail tips following the natural fingertip curve, finished in soft pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft pink soft square nails,"square nail shape with subtly softened corners, finished in soft pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft pink square nails,"straight sidewalls with a flat square free edge, finished in soft pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft pink tapered square nails,"square free edge with gently tapered sidewalls, finished in soft pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft pink squoval nails,"balanced square-oval shape with softened corners, finished in soft pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft pink oval nails,"smooth oval silhouette with gently rounded tip, finished in soft pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft pink almond nails,"tapered almond silhouette with softly pointed tip, finished in soft pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft pink coffin nails,"tapered sidewalls ending in a flat squared tip, finished in soft pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft pink ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in soft pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft pink stiletto nails,"long sharply tapered pointed nail shape, finished in soft pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft pink mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in soft pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,soft pink lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in soft pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bubblegum pink round nails,"rounded nail tips following the natural fingertip curve, finished in bubblegum pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bubblegum pink soft square nails,"square nail shape with subtly softened corners, finished in bubblegum pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bubblegum pink square nails,"straight sidewalls with a flat square free edge, finished in bubblegum pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bubblegum pink tapered square nails,"square free edge with gently tapered sidewalls, finished in bubblegum pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bubblegum pink squoval nails,"balanced square-oval shape with softened corners, finished in bubblegum pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bubblegum pink oval nails,"smooth oval silhouette with gently rounded tip, finished in bubblegum pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bubblegum pink almond nails,"tapered almond silhouette with softly pointed tip, finished in bubblegum pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bubblegum pink coffin nails,"tapered sidewalls ending in a flat squared tip, finished in bubblegum pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bubblegum pink ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in bubblegum pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bubblegum pink stiletto nails,"long sharply tapered pointed nail shape, finished in bubblegum pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bubblegum pink mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in bubblegum pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,bubblegum pink lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in bubblegum pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,hot pink round nails,"rounded nail tips following the natural fingertip curve, finished in hot pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,hot pink soft square nails,"square nail shape with subtly softened corners, finished in hot pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,hot pink square nails,"straight sidewalls with a flat square free edge, finished in hot pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,hot pink tapered square nails,"square free edge with gently tapered sidewalls, finished in hot pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,hot pink squoval nails,"balanced square-oval shape with softened corners, finished in hot pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,hot pink oval nails,"smooth oval silhouette with gently rounded tip, finished in hot pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,hot pink almond nails,"tapered almond silhouette with softly pointed tip, finished in hot pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,hot pink coffin nails,"tapered sidewalls ending in a flat squared tip, finished in hot pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,hot pink ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in hot pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,hot pink stiletto nails,"long sharply tapered pointed nail shape, finished in hot pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,hot pink mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in hot pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,hot pink lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in hot pink polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,magenta round nails,"rounded nail tips following the natural fingertip curve, finished in magenta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,magenta soft square nails,"square nail shape with subtly softened corners, finished in magenta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,magenta square nails,"straight sidewalls with a flat square free edge, finished in magenta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,magenta tapered square nails,"square free edge with gently tapered sidewalls, finished in magenta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,magenta squoval nails,"balanced square-oval shape with softened corners, finished in magenta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,magenta oval nails,"smooth oval silhouette with gently rounded tip, finished in magenta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,magenta almond nails,"tapered almond silhouette with softly pointed tip, finished in magenta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,magenta coffin nails,"tapered sidewalls ending in a flat squared tip, finished in magenta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,magenta ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in magenta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,magenta stiletto nails,"long sharply tapered pointed nail shape, finished in magenta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,magenta mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in magenta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,magenta lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in magenta polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lavender round nails,"rounded nail tips following the natural fingertip curve, finished in lavender polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lavender soft square nails,"square nail shape with subtly softened corners, finished in lavender polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lavender square nails,"straight sidewalls with a flat square free edge, finished in lavender polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lavender tapered square nails,"square free edge with gently tapered sidewalls, finished in lavender polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lavender squoval nails,"balanced square-oval shape with softened corners, finished in lavender polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lavender oval nails,"smooth oval silhouette with gently rounded tip, finished in lavender polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lavender almond nails,"tapered almond silhouette with softly pointed tip, finished in lavender polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lavender coffin nails,"tapered sidewalls ending in a flat squared tip, finished in lavender polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lavender ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in lavender polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lavender stiletto nails,"long sharply tapered pointed nail shape, finished in lavender polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lavender mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in lavender polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lavender lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in lavender polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lilac round nails,"rounded nail tips following the natural fingertip curve, finished in lilac polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lilac soft square nails,"square nail shape with subtly softened corners, finished in lilac polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lilac square nails,"straight sidewalls with a flat square free edge, finished in lilac polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lilac tapered square nails,"square free edge with gently tapered sidewalls, finished in lilac polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lilac squoval nails,"balanced square-oval shape with softened corners, finished in lilac polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lilac oval nails,"smooth oval silhouette with gently rounded tip, finished in lilac polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lilac almond nails,"tapered almond silhouette with softly pointed tip, finished in lilac polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lilac coffin nails,"tapered sidewalls ending in a flat squared tip, finished in lilac polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lilac ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in lilac polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lilac stiletto nails,"long sharply tapered pointed nail shape, finished in lilac polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lilac mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in lilac polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,lilac lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in lilac polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,plum round nails,"rounded nail tips following the natural fingertip curve, finished in plum polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,plum soft square nails,"square nail shape with subtly softened corners, finished in plum polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,plum square nails,"straight sidewalls with a flat square free edge, finished in plum polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,plum tapered square nails,"square free edge with gently tapered sidewalls, finished in plum polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,plum squoval nails,"balanced square-oval shape with softened corners, finished in plum polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,plum oval nails,"smooth oval silhouette with gently rounded tip, finished in plum polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,plum almond nails,"tapered almond silhouette with softly pointed tip, finished in plum polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,plum coffin nails,"tapered sidewalls ending in a flat squared tip, finished in plum polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,plum ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in plum polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,plum stiletto nails,"long sharply tapered pointed nail shape, finished in plum polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,plum mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in plum polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,plum lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in plum polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,violet round nails,"rounded nail tips following the natural fingertip curve, finished in violet polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,violet soft square nails,"square nail shape with subtly softened corners, finished in violet polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,violet square nails,"straight sidewalls with a flat square free edge, finished in violet polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,violet tapered square nails,"square free edge with gently tapered sidewalls, finished in violet polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,violet squoval nails,"balanced square-oval shape with softened corners, finished in violet polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,violet oval nails,"smooth oval silhouette with gently rounded tip, finished in violet polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,violet almond nails,"tapered almond silhouette with softly pointed tip, finished in violet polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,violet coffin nails,"tapered sidewalls ending in a flat squared tip, finished in violet polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,violet ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in violet polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,violet stiletto nails,"long sharply tapered pointed nail shape, finished in violet polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,violet mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in violet polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,violet lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in violet polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,pastel blue round nails,"rounded nail tips following the natural fingertip curve, finished in pastel blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,pastel blue soft square nails,"square nail shape with subtly softened corners, finished in pastel blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,pastel blue square nails,"straight sidewalls with a flat square free edge, finished in pastel blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,pastel blue tapered square nails,"square free edge with gently tapered sidewalls, finished in pastel blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,pastel blue squoval nails,"balanced square-oval shape with softened corners, finished in pastel blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,pastel blue oval nails,"smooth oval silhouette with gently rounded tip, finished in pastel blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,pastel blue almond nails,"tapered almond silhouette with softly pointed tip, finished in pastel blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,pastel blue coffin nails,"tapered sidewalls ending in a flat squared tip, finished in pastel blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,pastel blue ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in pastel blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,pastel blue stiletto nails,"long sharply tapered pointed nail shape, finished in pastel blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,pastel blue mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in pastel blue polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
