Major Category,Subcategory,Keyword,Prompt-Ready Phrase,Tags
Fabric + Color + Finish,Material Combination,"olive green velvet, brushed finish",olive green velvet fabric with directional pile and plush depth with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"olive green velvet, washed finish",olive green velvet fabric with directional pile and plush depth with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"olive green velvet, distressed finish",olive green velvet fabric with directional pile and plush depth with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"olive green velvet, heathered finish",olive green velvet fabric with directional pile and plush depth with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"olive green velvet, marled finish",olive green velvet fabric with directional pile and plush depth with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"olive green velvet, satin-sheen finish",olive green velvet fabric with directional pile and plush depth with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"sage green velvet, matte finish",sage green velvet fabric with directional pile and plush depth with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"sage green velvet, glossy finish",sage green velvet fabric with directional pile and plush depth with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"sage green velvet, brushed finish",sage green velvet fabric with directional pile and plush depth with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"sage green velvet, washed finish",sage green velvet fabric with directional pile and plush depth with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"sage green velvet, distressed finish",sage green velvet fabric with directional pile and plush depth with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"sage green velvet, heathered finish",sage green velvet fabric with directional pile and plush depth with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"sage green velvet, marled finish",sage green velvet fabric with directional pile and plush depth with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"sage green velvet, satin-sheen finish",sage green velvet fabric with directional pile and plush depth with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"emerald green velvet, matte finish",emerald green velvet fabric with directional pile and plush depth with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"emerald green velvet, glossy finish",emerald green velvet fabric with directional pile and plush depth with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"emerald green velvet, brushed finish",emerald green velvet fabric with directional pile and plush depth with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"emerald green velvet, washed finish",emerald green velvet fabric with directional pile and plush depth with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"emerald green velvet, distressed finish",emerald green velvet fabric with directional pile and plush depth with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"emerald green velvet, heathered finish",emerald green velvet fabric with directional pile and plush depth with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"emerald green velvet, marled finish",emerald green velvet fabric with directional pile and plush depth with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"emerald green velvet, satin-sheen finish",emerald green velvet fabric with directional pile and plush depth with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"teal velvet, matte finish",teal velvet fabric with directional pile and plush depth with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"teal velvet, glossy finish",teal velvet fabric with directional pile and plush depth with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"teal velvet, brushed finish",teal velvet fabric with directional pile and plush depth with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"teal velvet, washed finish",teal velvet fabric with directional pile and plush depth with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"teal velvet, distressed finish",teal velvet fabric with directional pile and plush depth with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"teal velvet, heathered finish",teal velvet fabric with directional pile and plush depth with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"teal velvet, marled finish",teal velvet fabric with directional pile and plush depth with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"teal velvet, satin-sheen finish",teal velvet fabric with directional pile and plush depth with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"purple velvet, matte finish",purple velvet fabric with directional pile and plush depth with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"purple velvet, glossy finish",purple velvet fabric with directional pile and plush depth with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"purple velvet, brushed finish",purple velvet fabric with directional pile and plush depth with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"purple velvet, washed finish",purple velvet fabric with directional pile and plush depth with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"purple velvet, distressed finish",purple velvet fabric with directional pile and plush depth with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"purple velvet, heathered finish",purple velvet fabric with directional pile and plush depth with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"purple velvet, marled finish",purple velvet fabric with directional pile and plush depth with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"purple velvet, satin-sheen finish",purple velvet fabric with directional pile and plush depth with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"lavender velvet, matte finish",lavender velvet fabric with directional pile and plush depth with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"lavender velvet, glossy finish",lavender velvet fabric with directional pile and plush depth with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"lavender velvet, brushed finish",lavender velvet fabric with directional pile and plush depth with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"lavender velvet, washed finish",lavender velvet fabric with directional pile and plush depth with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"lavender velvet, distressed finish",lavender velvet fabric with directional pile and plush depth with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"lavender velvet, heathered finish",lavender velvet fabric with directional pile and plush depth with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"lavender velvet, marled finish",lavender velvet fabric with directional pile and plush depth with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"lavender velvet, satin-sheen finish",lavender velvet fabric with directional pile and plush depth with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"brown velvet, matte finish",brown velvet fabric with directional pile and plush depth with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"brown velvet, glossy finish",brown velvet fabric with directional pile and plush depth with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"brown velvet, brushed finish",brown velvet fabric with directional pile and plush depth with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"brown velvet, washed finish",brown velvet fabric with directional pile and plush depth with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"brown velvet, distressed finish",brown velvet fabric with directional pile and plush depth with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"brown velvet, heathered finish",brown velvet fabric with directional pile and plush depth with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"brown velvet, marled finish",brown velvet fabric with directional pile and plush depth with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"brown velvet, satin-sheen finish",brown velvet fabric with directional pile and plush depth with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"tan velvet, matte finish",tan velvet fabric with directional pile and plush depth with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"tan velvet, glossy finish",tan velvet fabric with directional pile and plush depth with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"tan velvet, brushed finish",tan velvet fabric with directional pile and plush depth with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"tan velvet, washed finish",tan velvet fabric with directional pile and plush depth with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"tan velvet, distressed finish",tan velvet fabric with directional pile and plush depth with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"tan velvet, heathered finish",tan velvet fabric with directional pile and plush depth with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"tan velvet, marled finish",tan velvet fabric with directional pile and plush depth with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"tan velvet, satin-sheen finish",tan velvet fabric with directional pile and plush depth with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"silver velvet, matte finish",silver velvet fabric with directional pile and plush depth with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"silver velvet, glossy finish",silver velvet fabric with directional pile and plush depth with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"silver velvet, brushed finish",silver velvet fabric with directional pile and plush depth with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"silver velvet, washed finish",silver velvet fabric with directional pile and plush depth with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"silver velvet, distressed finish",silver velvet fabric with directional pile and plush depth with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"silver velvet, heathered finish",silver velvet fabric with directional pile and plush depth with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"silver velvet, marled finish",silver velvet fabric with directional pile and plush depth with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"silver velvet, satin-sheen finish",silver velvet fabric with directional pile and plush depth with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"gold velvet, matte finish",gold velvet fabric with directional pile and plush depth with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"gold velvet, glossy finish",gold velvet fabric with directional pile and plush depth with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"gold velvet, brushed finish",gold velvet fabric with directional pile and plush depth with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"gold velvet, washed finish",gold velvet fabric with directional pile and plush depth with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"gold velvet, distressed finish",gold velvet fabric with directional pile and plush depth with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"gold velvet, heathered finish",gold velvet fabric with directional pile and plush depth with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"gold velvet, marled finish",gold velvet fabric with directional pile and plush depth with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"gold velvet, satin-sheen finish",gold velvet fabric with directional pile and plush depth with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"white linen, matte finish",white linen fabric with natural weave texture and crisp organic slub with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"white linen, glossy finish",white linen fabric with natural weave texture and crisp organic slub with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"white linen, brushed finish",white linen fabric with natural weave texture and crisp organic slub with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"white linen, washed finish",white linen fabric with natural weave texture and crisp organic slub with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"white linen, distressed finish",white linen fabric with natural weave texture and crisp organic slub with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"white linen, heathered finish",white linen fabric with natural weave texture and crisp organic slub with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"white linen, marled finish",white linen fabric with natural weave texture and crisp organic slub with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"white linen, satin-sheen finish",white linen fabric with natural weave texture and crisp organic slub with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"black linen, matte finish",black linen fabric with natural weave texture and crisp organic slub with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"black linen, glossy finish",black linen fabric with natural weave texture and crisp organic slub with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"black linen, brushed finish",black linen fabric with natural weave texture and crisp organic slub with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"black linen, washed finish",black linen fabric with natural weave texture and crisp organic slub with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"black linen, distressed finish",black linen fabric with natural weave texture and crisp organic slub with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"black linen, heathered finish",black linen fabric with natural weave texture and crisp organic slub with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"black linen, marled finish",black linen fabric with natural weave texture and crisp organic slub with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"black linen, satin-sheen finish",black linen fabric with natural weave texture and crisp organic slub with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"cream linen, matte finish",cream linen fabric with natural weave texture and crisp organic slub with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"cream linen, glossy finish",cream linen fabric with natural weave texture and crisp organic slub with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"cream linen, brushed finish",cream linen fabric with natural weave texture and crisp organic slub with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"cream linen, washed finish",cream linen fabric with natural weave texture and crisp organic slub with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"cream linen, distressed finish",cream linen fabric with natural weave texture and crisp organic slub with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"cream linen, heathered finish",cream linen fabric with natural weave texture and crisp organic slub with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"cream linen, marled finish",cream linen fabric with natural weave texture and crisp organic slub with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"cream linen, satin-sheen finish",cream linen fabric with natural weave texture and crisp organic slub with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"beige linen, matte finish",beige linen fabric with natural weave texture and crisp organic slub with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"beige linen, glossy finish",beige linen fabric with natural weave texture and crisp organic slub with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"beige linen, brushed finish",beige linen fabric with natural weave texture and crisp organic slub with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"beige linen, washed finish",beige linen fabric with natural weave texture and crisp organic slub with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"beige linen, distressed finish",beige linen fabric with natural weave texture and crisp organic slub with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"beige linen, heathered finish",beige linen fabric with natural weave texture and crisp organic slub with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"beige linen, marled finish",beige linen fabric with natural weave texture and crisp organic slub with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"beige linen, satin-sheen finish",beige linen fabric with natural weave texture and crisp organic slub with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"camel linen, matte finish",camel linen fabric with natural weave texture and crisp organic slub with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"camel linen, glossy finish",camel linen fabric with natural weave texture and crisp organic slub with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"camel linen, brushed finish",camel linen fabric with natural weave texture and crisp organic slub with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"camel linen, washed finish",camel linen fabric with natural weave texture and crisp organic slub with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"camel linen, distressed finish",camel linen fabric with natural weave texture and crisp organic slub with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"camel linen, heathered finish",camel linen fabric with natural weave texture and crisp organic slub with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"camel linen, marled finish",camel linen fabric with natural weave texture and crisp organic slub with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"camel linen, satin-sheen finish",camel linen fabric with natural weave texture and crisp organic slub with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"gray linen, matte finish",gray linen fabric with natural weave texture and crisp organic slub with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"gray linen, glossy finish",gray linen fabric with natural weave texture and crisp organic slub with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"gray linen, brushed finish",gray linen fabric with natural weave texture and crisp organic slub with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"gray linen, washed finish",gray linen fabric with natural weave texture and crisp organic slub with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"gray linen, distressed finish",gray linen fabric with natural weave texture and crisp organic slub with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"gray linen, heathered finish",gray linen fabric with natural weave texture and crisp organic slub with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"gray linen, marled finish",gray linen fabric with natural weave texture and crisp organic slub with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"gray linen, satin-sheen finish",gray linen fabric with natural weave texture and crisp organic slub with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"charcoal linen, matte finish",charcoal linen fabric with natural weave texture and crisp organic slub with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"charcoal linen, glossy finish",charcoal linen fabric with natural weave texture and crisp organic slub with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"charcoal linen, brushed finish",charcoal linen fabric with natural weave texture and crisp organic slub with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"charcoal linen, washed finish",charcoal linen fabric with natural weave texture and crisp organic slub with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"charcoal linen, distressed finish",charcoal linen fabric with natural weave texture and crisp organic slub with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"charcoal linen, heathered finish",charcoal linen fabric with natural weave texture and crisp organic slub with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"charcoal linen, marled finish",charcoal linen fabric with natural weave texture and crisp organic slub with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"charcoal linen, satin-sheen finish",charcoal linen fabric with natural weave texture and crisp organic slub with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"navy linen, matte finish",navy linen fabric with natural weave texture and crisp organic slub with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"navy linen, glossy finish",navy linen fabric with natural weave texture and crisp organic slub with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"navy linen, brushed finish",navy linen fabric with natural weave texture and crisp organic slub with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"navy linen, washed finish",navy linen fabric with natural weave texture and crisp organic slub with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"navy linen, distressed finish",navy linen fabric with natural weave texture and crisp organic slub with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"navy linen, heathered finish",navy linen fabric with natural weave texture and crisp organic slub with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"navy linen, marled finish",navy linen fabric with natural weave texture and crisp organic slub with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"navy linen, satin-sheen finish",navy linen fabric with natural weave texture and crisp organic slub with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"royal blue linen, matte finish",royal blue linen fabric with natural weave texture and crisp organic slub with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"royal blue linen, glossy finish",royal blue linen fabric with natural weave texture and crisp organic slub with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"royal blue linen, brushed finish",royal blue linen fabric with natural weave texture and crisp organic slub with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"royal blue linen, washed finish",royal blue linen fabric with natural weave texture and crisp organic slub with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"royal blue linen, distressed finish",royal blue linen fabric with natural weave texture and crisp organic slub with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"royal blue linen, heathered finish",royal blue linen fabric with natural weave texture and crisp organic slub with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"royal blue linen, marled finish",royal blue linen fabric with natural weave texture and crisp organic slub with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"royal blue linen, satin-sheen finish",royal blue linen fabric with natural weave texture and crisp organic slub with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"sky blue linen, matte finish",sky blue linen fabric with natural weave texture and crisp organic slub with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"sky blue linen, glossy finish",sky blue linen fabric with natural weave texture and crisp organic slub with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"sky blue linen, brushed finish",sky blue linen fabric with natural weave texture and crisp organic slub with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"sky blue linen, washed finish",sky blue linen fabric with natural weave texture and crisp organic slub with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"sky blue linen, distressed finish",sky blue linen fabric with natural weave texture and crisp organic slub with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"sky blue linen, heathered finish",sky blue linen fabric with natural weave texture and crisp organic slub with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"sky blue linen, marled finish",sky blue linen fabric with natural weave texture and crisp organic slub with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"sky blue linen, satin-sheen finish",sky blue linen fabric with natural weave texture and crisp organic slub with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"red linen, matte finish",red linen fabric with natural weave texture and crisp organic slub with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"red linen, glossy finish",red linen fabric with natural weave texture and crisp organic slub with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"red linen, brushed finish",red linen fabric with natural weave texture and crisp organic slub with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"red linen, washed finish",red linen fabric with natural weave texture and crisp organic slub with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"red linen, distressed finish",red linen fabric with natural weave texture and crisp organic slub with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"red linen, heathered finish",red linen fabric with natural weave texture and crisp organic slub with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"red linen, marled finish",red linen fabric with natural weave texture and crisp organic slub with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"red linen, satin-sheen finish",red linen fabric with natural weave texture and crisp organic slub with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"burgundy linen, matte finish",burgundy linen fabric with natural weave texture and crisp organic slub with a matte surface finish with minimal reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"burgundy linen, glossy finish",burgundy linen fabric with natural weave texture and crisp organic slub with a glossy surface finish with stronger reflectivity,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"burgundy linen, brushed finish",burgundy linen fabric with natural weave texture and crisp organic slub with a brushed surface finish with softened diffused texture,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"burgundy linen, washed finish",burgundy linen fabric with natural weave texture and crisp organic slub with a washed finish with softened lived-in coloration,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"burgundy linen, distressed finish",burgundy linen fabric with natural weave texture and crisp organic slub with a distressed finish with visible wear character,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"burgundy linen, heathered finish",burgundy linen fabric with natural weave texture and crisp organic slub with a heathered finish with mixed tonal fibers,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"burgundy linen, marled finish",burgundy linen fabric with natural weave texture and crisp organic slub with a marled finish with blended multitone yarn appearance,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"burgundy linen, satin-sheen finish",burgundy linen fabric with natural weave texture and crisp organic slub with a subtle satin-sheen finish with controlled luster,fabric material color finish textile
Fabric + Color + Finish,Material Combination,"pink linen, matte finish",pink linen fabric with natural weave texture and crisp organic slub with a matte surface finish with minimal reflectivity,fabric material color finish textile
